-2978295.74 4256653.35 -6042.31
-2928295.74 4256653.35 -6061.13
-2878295.74 4256653.35 -6060.81
-2828295.74 4256653.35 -6056.56
-2778295.74 4256653.35 -6078.73
-2728295.74 4256653.35 -6142.96
-2678295.74 4256653.35 -6293.57
-2628295.74 4256653.35 -6523.92
-2578295.74 4256653.35 -6695.03
-2528295.74 4256653.35 -6761.71
-2478295.74 4256653.35 -6773.04
-2428295.74 4256653.35 -6817.21
-2378295.74 4256653.35 -6904.46
-2328295.74 4256653.35 -6940.47
-2278295.74 4256653.35 -6880.31
-2228295.74 4256653.35 -6791.54
-2178295.74 4256653.35 -6732.78
-2128295.74 4256653.35 -6721.27
-2078295.74 4256653.35 -6698.37
-2028295.74 4256653.35 -6648.83
-1978295.74 4256653.35 -6605.99
-1928295.74 4256653.35 -6558.16
-1878295.74 4256653.35 -6498.72
-1828295.74 4256653.35 -6459.32
-1778295.74 4256653.35 -6476.98
-1728295.74 4256653.35 -6487.55
-1678295.74 4256653.35 -6491.40
-1628295.74 4256653.35 -6549.33
-1578295.74 4256653.35 -6548.22
-1528295.74 4256653.35 -6465.67
-1478295.74 4256653.35 -6491.50
-1428295.74 4256653.35 -6598.42
-1378295.74 4256653.35 -6633.99
-1328295.74 4256653.35 -6666.50
-1278295.74 4256653.35 -6833.75
-1228295.74 4256653.35 -7085.57
-1178295.74 4256653.35 -7228.90
-1128295.74 4256653.35 -7238.43
-1078295.74 4256653.35 -7210.84
-1028295.74 4256653.35 -7173.67
-978295.74 4256653.35 -7113.93
-928295.74 4256653.35 -7002.17
-878295.74 4256653.35 -6923.06
-828295.74 4256653.35 -6948.52
-778295.74 4256653.35 -7030.17
-728295.74 4256653.35 -7045.86
-678295.74 4256653.35 -7041.06
-628295.74 4256653.35 -7062.12
-578295.74 4256653.35 -7194.74
-528295.74 4256653.35 -7507.78
-478295.74 4256653.35 -7843.92
-428295.74 4256653.35 -8105.68
-378295.74 4256653.35 -8318.56
-328295.74 4256653.35 -8397.98
-278295.74 4256653.35 -8323.65
-228295.74 4256653.35 -8110.82
-178295.74 4256653.35 -7848.04
-128295.74 4256653.35 -7681.99
-78295.74 4256653.35 -7518.79
-28295.74 4256653.35 -7358.26
21704.26 4256653.35 -7254.68
71704.26 4256653.35 -7191.08
121704.26 4256653.35 -7128.56
171704.26 4256653.35 -7050.93
221704.26 4256653.35 -6990.55
271704.26 4256653.35 -6939.58
321704.26 4256653.35 -6906.56
371704.26 4256653.35 -6833.11
421704.26 4256653.35 -6687.71
471704.26 4256653.35 -6546.42
521704.26 4256653.35 -6470.73
571704.26 4256653.35 -6444.08
621704.26 4256653.35 -6365.47
671704.26 4256653.35 -6242.10
721704.26 4256653.35 -6280.67
771704.26 4256653.35 -6452.25
821704.26 4256653.35 -6755.48
871704.26 4256653.35 -7176.60
921704.26 4256653.35 -7433.86
971704.26 4256653.35 -7485.00
1021704.26 4256653.35 -7474.34
1071704.26 4256653.35 -7470.40
1121704.26 4256653.35 -7488.20
1171704.26 4256653.35 -7572.51
1221704.26 4256653.35 -7842.51
1271704.26 4256653.35 -8194.67
1321704.26 4256653.35 -8346.17
1371704.26 4256653.35 -8375.54
1421704.26 4256653.35 -8385.42
1471704.26 4256653.35 -8236.85
1521704.26 4256653.35 -7926.85
1571704.26 4256653.35 -7772.74
1621704.26 4256653.35 -7932.81
1671704.26 4256653.35 -8181.67
1721704.26 4256653.35 -8341.50
1771704.26 4256653.35 -8440.60
1821704.26 4256653.35 -8585.14
1871704.26 4256653.35 -8812.91
1921704.26 4256653.35 -9066.95
1971704.26 4256653.35 -9202.51
2021704.26 4256653.35 -9264.34
2071704.26 4256653.35 -9318.84
2121704.26 4256653.35 -9361.74
2171704.26 4256653.35 -9424.20
2221704.26 4256653.35 -9352.33
2271704.26 4256653.35 -9194.69
2321704.26 4256653.35 -9138.09
2371704.26 4256653.35 -9066.02
2421704.26 4256653.35 -8907.30
2471704.26 4256653.35 -8619.31
2521704.26 4256653.35 -8315.60
2571704.26 4256653.35 -7994.51
2621704.26 4256653.35 -7461.16
2671704.26 4256653.35 -6984.23
2721704.26 4256653.35 -6282.95
2771704.26 4256653.35 -5416.22
2821704.26 4256653.35 -4727.82
2871704.26 4256653.35 -3920.97
2921704.26 4256653.35 -2562.71
2971704.26 4256653.35 -988.83
3021704.26 4256653.35 -117.52
3071704.26 4256653.35 152.26
3121704.26 4256653.35 259.42
3171704.26 4256653.35 239.26
3221704.26 4256653.35 114.22
3271704.26 4256653.35 -203.00
3321704.26 4256653.35 -692.58
3371704.26 4256653.35 -1066.32
3421704.26 4256653.35 -1236.24
3471704.26 4256653.35 -1228.10
3521704.26 4256653.35 -1114.75
3571704.26 4256653.35 -983.25
3621704.26 4256653.35 -820.22
3671704.26 4256653.35 -636.09
3721704.26 4256653.35 -506.27
3771704.26 4256653.35 -434.65
3821704.26 4256653.35 -380.47
3871704.26 4256653.35 -352.04
3921704.26 4256653.35 -440.78
3971704.26 4256653.35 -678.10
4021704.26 4256653.35 -914.36
-2978295.74 4306653.35 -6180.61
-2928295.74 4306653.35 -6158.41
-2878295.74 4306653.35 -6143.28
-2828295.74 4306653.35 -6152.33
-2778295.74 4306653.35 -6190.61
-2728295.74 4306653.35 -6259.13
-2678295.74 4306653.35 -6399.52
