-1978295.738810000000000 4356653.354810000400000 400
-1928295.738810000000000 4356653.354810000400000 400
-1878295.738810000000000 4356653.354810000400000 400
-1828295.738810000000000 4356653.354810000400000 400
-1778295.738810000000000 4356653.354810000400000 400
-1728295.738810000000000 4356653.354810000400000 400
-1678295.738810000000000 4356653.354810000400000 400
-1628295.738810000000000 4356653.354810000400000 400
-1578295.738810000000000 4356653.354810000400000 400
-1528295.738810000000000 4356653.354810000400000 400
-1478295.738810000000000 4356653.354810000400000 400
-1428295.738810000000000 4356653.354810000400000 400
-1378295.738810000000000 4356653.354810000400000 400
-1328295.738810000000000 4356653.354810000400000 400
-1278295.738810000000000 4356653.354810000400000 400
-1228295.738810000000000 4356653.354810000400000 400
-1178295.738810000000000 4356653.354810000400000 400
-1128295.738810000000000 4356653.354810000400000 400
-1078295.738810000000000 4356653.354810000400000 400
-1028295.738810000000000 4356653.354810000400000 400
-978295.738810000010000 4356653.354810000400000 400
-928295.738810000010000 4356653.354810000400000 400
-878295.738810000010000 4356653.354810000400000 400
-828295.738810000010000 4356653.354810000400000 400
-778295.738810000010000 4356653.354810000400000 400
-728295.738810000010000 4356653.354810000400000 400
-678295.738810000010000 4356653.354810000400000 400
-628295.738810000010000 4356653.354810000400000 400
-578295.738810000010000 4356653.354810000400000 400
-528295.738810000010000 4356653.354810000400000 400
-478295.738810000010000 4356653.354810000400000 400
-428295.738810000010000 4356653.354810000400000 400
-378295.738810000010000 4356653.354810000400000 400
-328295.738810000010000 4356653.354810000400000 400
-278295.738810000010000 4356653.354810000400000 400
-228295.738810000010000 4356653.354810000400000 400
-178295.738810000010000 4356653.354810000400000 400
-128295.738810000000000 4356653.354810000400000 400
-78295.738810299998000 4356653.354810000400000 400
-28295.738810300001000 4356653.354810000400000 400
21704.261189699999000 4356653.354810000400000 400
71704.261189700002000 4356653.354810000400000 400
121704.261190000000000 4356653.354810000400000 400
171704.261189999990000 4356653.354810000400000 400
221704.261189999990000 4356653.354810000400000 400
271704.261189999990000 4356653.354810000400000 400
321704.261189999990000 4356653.354810000400000 400
371704.261189999990000 4356653.354810000400000 400.013495729
421704.261189999990000 4356653.354810000400000 400.012655699
471704.261189999990000 4356653.354810000400000 400.012328094
521704.261189999990000 4356653.354810000400000 400.012305278
571704.261189999990000 4356653.354810000400000 400.012600731
621704.261189999990000 4356653.354810000400000 400.013029174
671704.261189999990000 4356653.354810000400000 400.01324626
721704.261189999990000 4356653.354810000400000 400.012830454
771704.261189999990000 4356653.354810000400000 400.011406412
821704.261189999990000 4356653.354810000400000 400.008808891
871704.261189999990000 4356653.354810000400000 400.005285841
921704.261189999990000 4356653.354810000400000 400.001739066
971704.261189999990000 4356653.354810000400000 400
1021704.261190000000000 4356653.354810000400000 400
1071704.261190000000000 4356653.354810000400000 400
1121704.261190000000000 4356653.354810000400000 400
1171704.261190000000000 4356653.354810000400000 400
1221704.261190000000000 4356653.354810000400000 400
1271704.261190000000000 4356653.354810000400000 400
1321704.261190000000000 4356653.354810000400000 400
1371704.261190000000000 4356653.354810000400000 400
1421704.261190000000000 4356653.354810000400000 400
1471704.261190000000000 4356653.354810000400000 400
1521704.261190000000000 4356653.354810000400000 400
1571704.261190000000000 4356653.354810000400000 400
1621704.261190000000000 4356653.354810000400000 400
1671704.261190000000000 4356653.354810000400000 400
1721704.261190000000000 4356653.354810000400000 400
1771704.261190000000000 4356653.354810000400000 400.018571631
1821704.261190000000000 4356653.354810000400000 378.797638165
1871704.261190000000000 4356653.354810000400000 227.720507932
1921704.261190000000000 4356653.354810000400000 -46.0908093823
1971704.261190000000000 4356653.354810000400000 -182.78081651
2021704.261190000000000 4356653.354810000400000 -199.985409025
2071704.261190000000000 4356653.354810000400000 -200
2121704.261190000000000 4356653.354810000400000 -200
2171704.261190000000000 4356653.354810000400000 -199.920461269
2221704.261190000000000 4356653.354810000400000 -254.132284608
2271704.261190000000000 4356653.354810000400000 -829.46521898
2321704.261190000000000 4356653.354810000400000 -2398.23027139
2371704.261190000000000 4356653.354810000400000 -3681.37817334
2421704.261190000000000 4356653.354810000400000 -3986.9234003
2471704.261190000000000 4356653.354810000400000 -4000.01270965
2521704.261190000000000 4356653.354810000400000 -4000
2571704.261190000000000 4356653.354810000400000 -4000
2621704.261190000000000 4356653.354810000400000 -4000
2671704.261190000000000 4356653.354810000400000 -4000
2721704.261190000000000 4356653.354810000400000 -4000
2771704.261190000000000 4356653.354810000400000 -4000
2821704.261190000000000 4356653.354810000400000 -4000
2871704.261190000000000 4356653.354810000400000 -4000
2921704.261190000000000 4356653.354810000400000 -4000
2971704.261190000000000 4356653.354810000400000 -4000
3021704.261190000000000 4356653.354810000400000 -4000
3071704.261190000000000 4356653.354810000400000 -4000
3121704.261190000000000 4356653.354810000400000 -4000
3171704.261190000000000 4356653.354810000400000 -4000
3221704.261190000000000 4356653.354810000400000 -4000
3271704.261190000000000 4356653.354810000400000 -4000
3321704.261190000000000 4356653.354810000400000 -4000
3371704.261190000000000 4356653.354810000400000 -4000
3421704.261190000000000 4356653.354810000400000 -4000
3471704.261190000000000 4356653.354810000400000 -4000
3521704.261190000000000 4356653.354810000400000 -4000
3571704.261190000000000 4356653.354810000400000 -4000
3621704.261190000000000 4356653.354810000400000 -4000
3671704.261190000000000 4356653.354810000400000 -4000
3721704.261190000000000 4356653.354810000400000 -4000
3771704.261190000000000 4356653.354810000400000 -4000
3821704.261190000000000 4356653.354810000400000 -4000
3871704.261190000000000 4356653.354810000400000 -4000
3921704.261190000000000 4356653.354810000400000 -4000
3971704.261190000000000 4356653.354810000400000 -4000
4021704.261190000000000 4356653.354810000400000 -4000
-2978295.738810000000000 4406653.354810000400000 400
-2928295.738810000000000 4406653.354810000400000 400
-2878295.738810000000000 4406653.354810000400000 400
-2828295.738810000000000 4406653.354810000400000 400
-2778295.738810000000000 4406653.354810000400000 400
-2728295.738810000000000 4406653.354810000400000 400
-2678295.738810000000000 4406653.354810000400000 400
-2628295.738810000000000 4406653.354810000400000 400
-2578295.738810000000000 4406653.354810000400000 400
-2528295.738810000000000 4406653.354810000400000 400
-2478295.738810000000000 4406653.354810000400000 400
-2428295.738810000000000 4406653.354810000400000 400
-2378295.738810000000000 4406653.354810000400000 400
-2328295.738810000000000 4406653.354810000400000 400
-2278295.738810000000000 4406653.354810000400000 400
-2228295.738810000000000 4406653.354810000400000 400
-2178295.738810000000000 4406653.354810000400000 400
-2128295.738810000000000 4406653.354810000400000 400
-2078295.738810000000000 4406653.354810000400000 400
-2028295.738810000000000 4406653.354810000400000 400
-1978295.738810000000000 4406653.354810000400000 400
-1928295.738810000000000 4406653.354810000400000 400
-1878295.738810000000000 4406653.354810000400000 400
-1828295.738810000000000 4406653.354810000400000 400
-1778295.738810000000000 4406653.354810000400000 400
-1728295.738810000000000 4406653.354810000400000 400
-1678295.738810000000000 4406653.354810000400000 400
-1628295.738810000000000 4406653.354810000400000 400
-1578295.738810000000000 4406653.354810000400000 400
-1528295.738810000000000 4406653.354810000400000 400
-1478295.738810000000000 4406653.354810000400000 400
-1428295.738810000000000 4406653.354810000400000 400
-1378295.738810000000000 4406653.354810000400000 400
-1328295.738810000000000 4406653.354810000400000 400
-1278295.738810000000000 4406653.354810000400000 400
-1228295.738810000000000 4406653.354810000400000 400
-1178295.738810000000000 4406653.354810000400000 400
-1128295.738810000000000 4406653.354810000400000 400
-1078295.738810000000000 4406653.354810000400000 400
-1028295.738810000000000 4406653.354810000400000 400
-978295.738810000010000 4406653.354810000400000 400
-928295.738810000010000 4406653.354810000400000 400
-878295.738810000010000 4406653.354810000400000 400
-828295.738810000010000 4406653.354810000400000 400
-778295.738810000010000 4406653.354810000400000 400
-728295.738810000010000 4406653.354810000400000 400
-678295.738810000010000 4406653.354810000400000 400
-628295.738810000010000 4406653.354810000400000 400
-578295.738810000010000 4406653.354810000400000 400
-528295.738810000010000 4406653.354810000400000 400
-478295.738810000010000 4406653.354810000400000 400
-428295.738810000010000 4406653.354810000400000 400
-378295.738810000010000 4406653.354810000400000 400
-328295.738810000010000 4406653.354810000400000 400
-278295.738810000010000 4406653.354810000400000 400
-228295.738810000010000 4406653.354810000400000 400
-178295.738810000010000 4406653.354810000400000 400
-128295.738810000000000 4406653.354810000400000 400
-78295.738810299998000 4406653.354810000400000 400
-28295.738810300001000 4406653.354810000400000 400
21704.261189699999000 4406653.354810000400000 400
71704.261189700002000 4406653.354810000400000 400
121704.261190000000000 4406653.354810000400000 400
171704.261189999990000 4406653.354810000400000 400
221704.261189999990000 4406653.354810000400000 400
271704.261189999990000 4406653.354810000400000 400
321704.261189999990000 4406653.354810000400000 400
371704.261189999990000 4406653.354810000400000 400
421704.261189999990000 4406653.354810000400000 400
471704.261189999990000 4406653.354810000400000 400
521704.261189999990000 4406653.354810000400000 400
571704.261189999990000 4406653.354810000400000 400
621704.261189999990000 4406653.354810000400000 400
671704.261189999990000 4406653.354810000400000 400
721704.261189999990000 4406653.354810000400000 400
771704.261189999990000 4406653.354810000400000 400
821704.261189999990000 4406653.354810000400000 400
871704.261189999990000 4406653.354810000400000 400
921704.261189999990000 4406653.354810000400000 400
971704.261189999990000 4406653.354810000400000 400
1021704.261190000000000 4406653.354810000400000 400
1071704.261190000000000 4406653.354810000400000 400
1121704.261190000000000 4406653.354810000400000 400
1171704.261190000000000 4406653.354810000400000 400
1221704.261190000000000 4406653.354810000400000 400
1271704.261190000000000 4406653.354810000400000 400
1321704.261190000000000 4406653.354810000400000 400
1371704.261190000000000 4406653.354810000400000 400
1421704.261190000000000 4406653.354810000400000 400
1471704.261190000000000 4406653.354810000400000 400
1521704.261190000000000 4406653.354810000400000 400
1571704.261190000000000 4406653.354810000400000 400
1621704.261190000000000 4406653.354810000400000 400
1671704.261190000000000 4406653.354810000400000 400
1721704.261190000000000 4406653.354810000400000 400
1771704.261190000000000 4406653.354810000400000 399.437862163
1821704.261190000000000 4406653.354810000400000 366.529466053
1871704.261190000000000 4406653.354810000400000 186.37228055
1921704.261190000000000 4406653.354810000400000 -79.7805577776
1971704.261190000000000 4406653.354810000400000 -189.258350694
2021704.261190000000000 4406653.354810000400000 -200.026154228
2071704.261190000000000 4406653.354810000400000 -200
2121704.261190000000000 4406653.354810000400000 -200
2171704.261190000000000 4406653.354810000400000 -200.144474643
2221704.261190000000000 4406653.354810000400000 -288.82240901
2271704.261190000000000 4406653.354810000400000 -1013.37519041
2321704.261190000000000 4406653.354810000400000 -2627.4897639
2371704.261190000000000 4406653.354810000400000 -3751.90059794
2421704.261190000000000 4406653.354810000400000 -3991.46691731
2471704.261190000000000 4406653.354810000400000 -4000.00091919
2521704.261190000000000 4406653.354810000400000 -4000
2571704.261190000000000 4406653.354810000400000 -4000
2621704.261190000000000 4406653.354810000400000 -4000
2671704.261190000000000 4406653.354810000400000 -4000
2721704.261190000000000 4406653.354810000400000 -4000
2771704.261190000000000 4406653.354810000400000 -4000
2821704.261190000000000 4406653.354810000400000 -4000
2871704.261190000000000 4406653.354810000400000 -4000
2921704.261190000000000 4406653.354810000400000 -4000
2971704.261190000000000 4406653.354810000400000 -4000
3021704.261190000000000 4406653.354810000400000 -4000
3071704.261190000000000 4406653.354810000400000 -4000
3121704.261190000000000 4406653.354810000400000 -4000
3171704.261190000000000 4406653.354810000400000 -4000
3221704.261190000000000 4406653.354810000400000 -4000
3271704.261190000000000 4406653.354810000400000 -4000
3321704.261190000000000 4406653.354810000400000 -4000
3371704.261190000000000 4406653.354810000400000 -4000
3421704.261190000000000 4406653.354810000400000 -4000
3471704.261190000000000 4406653.354810000400000 -4000
3521704.261190000000000 4406653.354810000400000 -4000
3571704.261190000000000 4406653.354810000400000 -4000
3621704.261190000000000 4406653.354810000400000 -4000
3671704.261190000000000 4406653.354810000400000 -4000
3721704.261190000000000 4406653.354810000400000 -4000
3771704.261190000000000 4406653.354810000400000 -4000
3821704.261190000000000 4406653.354810000400000 -4000
3871704.261190000000000 4406653.354810000400000 -4000
3921704.261190000000000 4406653.354810000400000 -4000
3971704.261190000000000 4406653.354810000400000 -4000
4021704.261190000000000 4406653.354810000400000 -4000
-2978295.738810000000000 4456653.354810000400000 400
-2928295.738810000000000 4456653.354810000400000 400
-2878295.738810000000000 4456653.354810000400000 400
-2828295.738810000000000 4456653.354810000400000 400
-2778295.738810000000000 4456653.354810000400000 400
-2728295.738810000000000 4456653.354810000400000 400
-2678295.738810000000000 4456653.354810000400000 400
-2628295.738810000000000 4456653.354810000400000 400
-2578295.738810000000000 4456653.354810000400000 400
-2528295.738810000000000 4456653.354810000400000 400
-2478295.738810000000000 4456653.354810000400000 400
-2428295.738810000000000 4456653.354810000400000 400
-2378295.738810000000000 4456653.354810000400000 400
-2328295.738810000000000 4456653.354810000400000 400
-2278295.738810000000000 4456653.354810000400000 400
-2228295.738810000000000 4456653.354810000400000 400
-2178295.738810000000000 4456653.354810000400000 400
-2128295.738810000000000 4456653.354810000400000 400
-2078295.738810000000000 4456653.354810000400000 400
-2028295.738810000000000 4456653.354810000400000 400
-1978295.738810000000000 4456653.354810000400000 400
-1928295.738810000000000 4456653.354810000400000 400
-1878295.738810000000000 4456653.354810000400000 400
-1828295.738810000000000 4456653.354810000400000 400
-1778295.738810000000000 4456653.354810000400000 400
-1728295.738810000000000 4456653.354810000400000 400
-1678295.738810000000000 4456653.354810000400000 400
-1628295.738810000000000 4456653.354810000400000 400
-1578295.738810000000000 4456653.354810000400000 400
-1528295.738810000000000 4456653.354810000400000 400
