154.298846554,-50.2163147974,1871704.26,4256653.35,294.63
154.958100662,-50.1003187818,1921704.26,4256653.35,27.3
155.613004147,-49.980803013,1971704.26,4256653.35,-163.97
156.263467122,-49.8578271416,2021704.26,4256653.35,-199.34
156.909404791,-49.7314517862,2071704.26,4256653.35,-200
157.550737416,-49.6017384501,2121704.26,4256653.35,-200
158.187390284,-49.4687494391,2171704.26,4256653.35,-199.96
158.819293649,-49.3325477801,2221704.26,4256653.35,-227.01
159.446382675,-49.1931971419,2271704.26,4256653.35,-646.54
160.068597367,-49.0507617561,2321704.26,4256653.35,-2103.33
160.685882486,-48.9053063411,2371704.26,4256653.35,-3561.46
161.298187468,-48.7568960268,2421704.26,4256653.35,-3975.31
161.905466322,-48.6055962818,2471704.26,4256653.35,-4000.1
162.507677534,-48.4514728426,2521704.26,4256653.35,-4000
163.104783953,-48.2945916447,2571704.26,4256653.35,-4000
163.69675268,-48.1350187565,2621704.26,4256653.35,-4000
164.283554947,-47.9728203146,2671704.26,4256653.35,-4000
164.865165992,-47.8080624627,2721704.26,4256653.35,-4000
165.441564934,-47.6408112921,2771704.26,4256653.35,-4000
166.012734642,-47.4711327854,2821704.26,4256653.35,-4000
166.578661596,-47.2990927621,2871704.26,4256653.35,-4000
167.139335759,-47.1247568275,2921704.26,4256653.35,-4000
167.694750432,-46.9481903243,2971704.26,4256653.35,-4000
168.244902122,-46.7694582862,3021704.26,4256653.35,-4000
168.789790399,-46.5886253947,3071704.26,4256653.35,-4000
169.329417757,-46.4057559391,3121704.26,4256653.35,-4000
169.863789478,-46.2209137781,3171704.26,4256653.35,-4000
170.392913489,-46.0341623052,3221704.26,4256653.35,-4000
170.916800233,-45.8455644159,3271704.26,4256653.35,-4000
171.435462526,-45.6551824782,3321704.26,4256653.35,-4000
171.948915429,-45.4630783053,3371704.26,4256653.35,-4000
172.457176114,-45.2693131311,3421704.26,4256653.35,-4000
172.960263738,-45.0739475883,3471704.26,4256653.35,-4000
173.458199318,-44.8770416883,3521704.26,4256653.35,-4000
173.951005609,-44.6786548045,3571704.26,4256653.35,-4000
174.438706985,-44.4788456572,3621704.26,4256653.35,-4000
174.921329322,-44.2776723006,3671704.26,4256653.35,-4000
175.398899894,-44.0751921127,3721704.26,4256653.35,-4000
175.87144726,-43.8714617866,3771704.26,4256653.35,-4000
176.339001168,-43.6665373238,3821704.26,4256653.35,-4000
176.801592451,-43.4604740294,3871704.26,4256653.35,-4000
177.25925294,-43.2533265094,3921704.26,4256653.35,-4000
177.712015371,-43.0451486689,3971704.26,4256653.35,-4000
178.159913307,-42.8359937123,4021704.26,4256653.35,-4000
92.5108233278,-42.6866840553,-2978295.74,4306653.35,400
92.9625391274,-42.8925919639,-2928295.74,4306653.35,400
93.4190719893,-43.0974731472,-2878295.74,4306653.35,400
93.8804527212,-43.3012744158,-2828295.74,4306653.35,400
94.3467112064,-43.503941904,-2778295.74,4306653.35,400
94.8178763193,-43.7054210717,-2728295.74,4306653.35,400
95.2939758364,-43.9056567087,-2678295.74,4306653.35,400
95.7750363422,-44.1045929396,-2628295.74,4306653.35,400
96.2610831323,-44.3021732313,-2578295.74,4306653.35,400
96.7521401106,-44.498340402,-2528295.74,4306653.35,400
97.2482296846,-44.6930366321,-2478295.74,4306653.35,400
97.7493726553,-44.8862034778,-2428295.74,4306653.35,400
98.2555881047,-45.0777818858,-2378295.74,4306653.35,400
98.7668932795,-45.267712211,-2328295.74,4306653.35,400
99.2833034721,-45.4559342363,-2278295.74,4306653.35,400
99.8048318987,-45.6423871946,-2228295.74,4306653.35,400
100.331489575,-45.8270097934,-2178295.74,4306653.35,400
100.86328519,-46.0097402417,-2128295.74,4306653.35,400
101.400224977,-46.1905162797,-2078295.74,4306653.35,400
101.942312587,-46.3692752107,-2028295.74,4306653.35,400
102.489548953,-46.5459539354,-1978295.74,4306653.35,400
103.041932164,-46.7204889896,-1928295.74,4306653.35,400
103.59945733,-46.8928165836,-1878295.74,4306653.35,400
104.162116454,-47.0628726446,-1828295.74,4306653.35,400
104.729898299,-47.2305928618,-1778295.74,4306653.35,400
105.302788258,-47.3959127339,-1728295.74,4306653.35,400
105.88076823,-47.5587676189,-1678295.74,4306653.35,400
106.463816491,-47.7190927869,-1628295.74,4306653.35,400
107.051907573,-47.8768234753,-1578295.74,4306653.35,400
107.645012145,-48.0318949459,-1528295.74,4306653.35,400
108.243096894,-48.1842425453,-1478295.74,4306653.35,400
108.846124418,-48.3338017665,-1428295.74,4306653.35,400
109.454053115,-48.4805083135,-1378295.74,4306653.35,400
110.066837086,-48.624298168,-1328295.74,4306653.35,400
110.684426039,-48.7651076576,-1278295.74,4306653.35,400
111.306765197,-48.9028735266,-1228295.74,4306653.35,400
111.933795224,-49.0375330078,-1178295.74,4306653.35,400
112.565452146,-49.169023897,-1128295.74,4306653.35,400
113.201667291,-49.2972846281,-1078295.74,4306653.35,400
113.842367229,-49.42225435,-1028295.74,4306653.35,400
114.487473732,-49.5438730048,-978295.74,4306653.35,400
115.136903733,-49.6620814068,-928295.74,4306653.35,400
115.790569306,-49.7768213226,-878295.74,4306653.35,400
116.448377649,-49.8880355517,-828295.74,4306653.35,400
117.110231086,-49.9956680078,-778295.74,4306653.35,400
117.776027075,-50.0996637998,-728295.74,4306653.35,400
118.445658231,-50.1999693137,-678295.74,4306653.35,400
119.119012367,-50.2965322936,-628295.74,4306653.35,400
119.795972538,-50.3893019226,-578295.74,4306653.35,400
120.47641711,-50.4782289029,-528295.74,4306653.35,400
121.160219831,-50.5632655348,-478295.74,4306653.35,400
121.84724993,-50.6443657953,-428295.74,4306653.35,400
122.537372216,-50.7214854141,-378295.74,4306653.35,400
123.230447204,-50.7945819486,-328295.74,4306653.35,400
123.926331241,-50.8636148573,-278295.74,4306653.35,400
124.624876662,-50.9285455697,-228295.74,4306653.35,400
125.325931946,-50.9893375549,-178295.74,4306653.35,400
126.029341894,-51.0459563872,-128295.74,4306653.35,400
126.734947813,-51.098369808,-78295.74,4306653.35,400
127.442587724,-51.1465477856,-28295.74,4306653.35,400
128.152096567,-51.1904625701,21704.26,4306653.35,400
128.86330643,-51.2300887459,71704.26,4306653.35,400
129.576046782,-51.2654032796,121704.26,4306653.35,400
130.290144721,-51.2963855638,171704.26,4306653.35,400
131.005425224,-51.3230174564,221704.26,4306653.35,400
131.721711412,-51.345283316,271704.26,4306653.35,400
132.438824821,-51.3631700321,321704.26,4306653.35,400.01
133.156585674,-51.3766670503,371704.26,4306653.35,400.01
133.874813168,-51.3857663938,421704.26,4306653.35,400.08
134.593325754,-51.3904626783,471704.26,4306653.35,400.09
135.31194143,-51.3907531228,521704.26,4306653.35,400.01
136.030478028,-51.3866375554,571704.26,4306653.35,399.18
136.748753507,-51.3781184132,621704.26,4306653.35,398.79
137.466586243,-51.3652007378,671704.26,4306653.35,398.94
138.183795317,-51.3478921652,721704.26,4306653.35,399.11
138.900200801,-51.3262029108,771704.26,4306653.35,399.3
139.615624041,-51.3001457496,821704.26,4306653.35,399.74
140.329887936,-51.2697359911,871704.26,4306653.35,400
141.042817201,-51.2349914495,921704.26,4306653.35,400
141.75423864,-51.1959324093,971704.26,4306653.35,400.01
142.463981396,-51.1525815868,1021704.26,4306653.35,400.01
143.171877196,-51.104964086,1071704.26,4306653.35,400
143.877760594,-51.0531073518,1121704.26,4306653.35,400
144.58146919,-50.9970411185,1171704.26,4306653.35,400
145.282843847,-50.9367973543,1221704.26,4306653.35,400
145.981728894,-50.8724102028,1271704.26,4306653.35,400
146.677972316,-50.8039159211,1321704.26,4306653.35,400
147.371425927,-50.7313528143,1371704.26,4306653.35,400
148.061945541,-50.6547611685,1421704.26,4306653.35,400
148.749391112,-50.5741831795,1471704.26,4306653.35,400
149.433626876,-50.4896628811,1521704.26,4306653.35,400
150.114521474,-50.4012460695,1571704.26,4306653.35,400
150.791948054,-50.3089802278,1621704.26,4306653.35,400
151.465784366,-50.2129144476,1671704.26,4306653.35,400
152.135912844,-50.1130993502,1721704.26,4306653.35,400
152.80222067,-50.0095870063,1771704.26,4306653.35,400
153.464599825,-49.9024308556,1821704.26,4306653.35,387.1
154.122947126,-49.7916856255,1871704.26,4306653.35,264.12
154.777164254,-49.6774072492,1921704.26,4306653.35,-9.81
155.427157766,-49.5596527853,1971704.26,4306653.35,-174.42
156.072839091,-49.4384803354,2021704.26,4306653.35,-199.92
156.714124526,-49.3139489644,2071704.26,4306653.35,-200
157.350935204,-49.1861186197,2121704.26,4306653.35,-200
157.983197067,-49.0550500523,2171704.26,4306653.35,-199.96
158.610840817,-48.9208047385,2221704.26,4306653.35,-244.98
159.233801866,-48.7834448028,2271704.26,4306653.35,-780.68
159.852020268,-48.6430329423,2321704.26,4306653.35,-2311.98
160.465440652,-48.4996323526,2371704.26,4306653.35,-3638.08
161.074012138,-48.3533066552,2421704.26,4306653.35,-3982.03
161.677688254,-48.2041198267,2471704.26,4306653.35,-4000.04
162.276426837,-48.0521361305,2521704.26,4306653.35,-4000
162.870189936,-47.8974200492,2571704.26,4306653.35,-4000
163.458943708,-47.7400362209,2621704.26,4306653.35,-4000
164.042658302,-47.5800493758,2671704.26,4306653.35,-4000
164.621307747,-47.4175242769,2721704.26,4306653.35,-4000
165.194869833,-47.2525256614,2771704.26,4306653.35,-4000
165.763325988,-47.0851181859,2821704.26,4306653.35,-4000
166.326661152,-46.9153663733,2871704.26,4306653.35,-4000
166.884863652,-46.7433345623,2921704.26,4306653.35,-4000
167.43792507,-46.5690868597,2971704.26,4306653.35,-4000
167.985840115,-46.3926870949,3021704.26,4306653.35,-4000
168.528606489,-46.2141987775,3071704.26,4306653.35,-4000
169.06622476,-46.0336850569,3121704.26,4306653.35,-4000
169.598698227,-45.8512086849,3171704.26,4306653.35,-4000
170.12603279,-45.6668319811,3221704.26,4306653.35,-4000
170.648236822,-45.4806167998,3271704.26,4306653.35,-4000
171.165321039,-45.2926245008,3321704.26,4306653.35,-4000
171.677298374,-45.1029159219,3371704.26,4306653.35,-4000
172.184183854,-44.9115513542,3421704.26,4306653.35,-4000
172.685994474,-44.7185905192,3471704.26,4306653.35,-4000
173.18274908,-44.5240925493,3521704.26,4306653.35,-4000
173.674468255,-44.3281159698,3571704.26,4306653.35,-4000
174.161174199,-44.1307186831,3621704.26,4306653.35,-4000
174.642890626,-43.9319579558,3671704.26,4306653.35,-4000
175.119642653,-43.7318904072,3721704.26,4306653.35,-4000
175.591456702,-43.5305719996,3771704.26,4306653.35,-4000
176.058360396,-43.3280580316,3821704.26,4306653.35,-4000
176.520382471,-43.1244031317,3871704.26,4306653.35,-4000
176.977552681,-42.9196612548,3921704.26,4306653.35,-4000
177.429901718,-42.7138856792,3971704.26,4306653.35,-4000
177.877461126,-42.5071290067,4021704.26,4306653.35,-4000
92.7882384873,-42.354228437,-2978295.74,4356653.35,400
93.2395157646,-42.5577500234,-2928295.74,4356653.35,400
93.6955345328,-42.7602419579,-2878295.74,4356653.35,400
94.1563236354,-42.9616516782,-2828295.74,4356653.35,400
94.6219109672,-43.1619259693,-2778295.74,4356653.35,400
95.0923233924,-43.3610109668,-2728295.74,4356653.35,400
95.5675866578,-43.5588521613,-2678295.74,4356653.35,400
96.0477253036,-43.7553944053,-2628295.74,4356653.35,400
96.5327625683,-43.9505819204,-2578295.74,4356653.35,400
97.0227202915,-44.1443583079,-2528295.74,4356653.35,400
97.5176188121,-44.3366665599,-2478295.74,4356653.35,400
98.0174768632,-44.5274490735,-2428295.74,4356653.35,400
98.5223114646,-44.7166476661,-2378295.74,4356653.35,400
99.0321378113,-44.904203594,-2328295.74,4356653.35,400
99.5469691598,-45.0900575719,-2278295.74,4356653.35,400
100.066816712,-45.2741497959,-2228295.74,4356653.35,400
100.591689497,-45.4564199677,-2178295.74,4356653.35,400
101.121594251,-45.636807322,-2128295.74,4356653.35,400
101.656535294,-45.8152506562,-2078295.74,4356653.35,400
102.19651441,-45.991688362,-2028295.74,4356653.35,400
102.741530721,-46.1660584598,-1978295.74,4356653.35,400
103.291580564,-46.3382986358,-1928295.74,4356653.35,400
103.846657366,-46.5083462813,-1878295.74,4356653.35,400
104.406751521,-46.6761385343,-1828295.74,4356653.35,400
104.971850269,-46.8416123239,-1778295.74,4356653.35,400
105.541937569,-47.004704417,-1728295.74,4356653.35,400
106.116993987,-47.1653514678,-1678295.74,4356653.35,400
106.696996572,-47.3234900685,-1628295.74,4356653.35,400
107.281918744,-47.479056804,-1578295.74,4356653.35,400
107.871730183,-47.6319883077,-1528295.74,4356653.35,400
108.466396722,-47.7822213198,-1478295.74,4356653.35,400
109.065880239,-47.929692748,-1428295.74,4356653.35,400
109.670138565,-48.0743397301,-1378295.74,4356653.35,400
110.279125386,-48.2160996986,-1328295.74,4356653.35,400
110.892790157,-48.3549104474,-1278295.74,4356653.35,400
111.511078025,-48.4907101996,-1228295.74,4356653.35,400
112.133929749,-48.6234376782,-1178295.74,4356653.35,400
112.761281639,-48.753032177,-1128295.74,4356653.35,400
113.393065498,-48.8794336338,-1078295.74,4356653.35,400
114.029208569,-49.0025827047,-1028295.74,4356653.35,400
114.6696335,-49.1224208391,-978295.74,4356653.35,400
115.314258311,-49.2388903561,-928295.74,4356653.35,400
115.962996377,-49.3519345216,-878295.74,4356653.35,400
116.615756415,-49.4614976257,-828295.74,4356653.35,400
117.272442488,-49.5675250608,-778295.74,4356653.35,400
117.932954022,-49.6699633997,-728295.74,4356653.35,400
118.597185827,-49.7687604736,-678295.74,4356653.35,400
119.265028135,-49.8638654502,-628295.74,4356653.35,400
119.936366655,-49.9552289109,-578295.74,4356653.35,400
