0.5	5e-07	0.4346964339438537	1.0196070662290388	-14924.479386031393	53.86891022057795	17.592997752148143
0.5	6e-07	0.5230559120741158	0.9494146750892042	-14915.433832557148	53.759703137962944	17.540563894102153
0.5	7.000000000000001e-07	0.5107959047513491	1.058105851987808	-14937.510780676033	53.96815460846655	17.687955764270338
0.5	8.000000000000001e-07	0.5022301619180892	1.001594607193532	-14933.661601744718	53.80093188432325	17.7051154500815
0.5	9.000000000000001e-07	0.5084565071725862	0.9532426311424419	-14925.855837315437	53.81135613874066	17.62525732580277
0.5	1.0000000000000002e-06	0.5312624974429095	1.0563813941392315	-14909.762413695347	53.741353188349066	17.491476838607554
0.5	1.1e-06	0.4372383792383053	0.964887820362865	-14915.74207268412	53.75961678598447	17.54358939491394
0.5	1.2000000000000002e-06	0.5311958450629226	0.954385582850941	-14891.705550996248	53.69977707606028	17.33067945853839
0.5	1.3000000000000003e-06	0.6359206554396376	1.0380174404144107	-14910.335806657557	53.85243608965906	17.460945686180697
0.5	1.4000000000000001e-06	0.5499989673410127	0.9989581090289071	-14922.639340470088	53.82123463399071	17.59063060962073
0.65	5e-07	0.4328139257933035	0.9908678398574507	-14914.093189892475	54.06332206044547	17.429099062917988
0.65	6e-07	0.5343041908660444	0.9998459369080228	-14893.452261022429	53.711825838145465	17.343576466144842
0.65	7.000000000000001e-07	0.4649356461204025	1.0229841573920198	-14905.365047322704	53.92568635471438	17.389246935881342
0.65	8.000000000000001e-07	0.4934194066893636	0.9777437398681722	-14897.719976674773	53.93194623789873	17.313700113438944
0.65	9.000000000000001e-07	0.3729092964818721	1.0806673969122973	-14921.038668302443	54.111916300385346	17.48061892439481
0.65	1.0000000000000002e-06	0.5427604587343049	0.9947832851608813	-14901.072343020442	53.936203562529656	17.34453485224306
0.65	1.1e-06	0.47033895239192164	0.9202310141922029	-14902.895287086794	53.99414803653845	17.34343806678076
0.65	1.2000000000000002e-06	0.5917313724285389	1.0056347321202452	-14926.922248263185	54.21319682932828	17.504959632021837
0.65	1.3000000000000003e-06	0.41807647066637427	0.8733322508608475	-14897.902475354516	53.87563200599825	17.333550923640534
0.65	1.4000000000000001e-06	0.420426104536865	1.037214333246303	-14912.42966005922	54.096060180342455	17.402496399211103
0.8	5e-07	0.4430510413879369	0.987647044531554	-14920.888128405226	54.31467207467245	17.413910848681205
