92.2286608059	-43.0176306397		0
92.6807800154	-43.2259403225		0
93.1377929033	-43.4332267388		0
93.59973232	-43.6394360759		0
94.0666302203	-43.8445138202		0
94.5385175749	-44.0484047585		0
95.0154242789	-44.2510529809		0
95.4973790547	-44.4524018852		0
95.9844093504	-44.6523941833		0
96.4765412343	-44.8509719095		0
96.9737992847	-45.0480764306		0
97.4762064759	-45.2436484586		0
97.9837840607	-45.4376280652		0
98.4965514486	-45.6299546985		0
99.0145260812	-45.8205672027		0
99.5377233049	-46.0094038396		0
100.06615624	-46.1964023129		0
100.599835648	-46.3814997948		0
101.138769797	-46.5646329559		0
101.682964325	-46.7457379968		0
102.232422102	-46.9247506828		0
102.787143091	-47.101606382		0
103.34712421	-47.2762401044		0
103.912359192	-47.4485865457		0
104.482838447	-47.6185801326		0
105.058548923	-47.7861550706		0
105.639473971	-47.9512453959		0
106.225593213	-48.1137850282		0
106.816882406	-48.2737078275		0
107.413313318	-48.4309476526		0
108.0148536	-48.5854384226		0
108.62146667	-48.7371141807		0
109.233111594	-48.8859091604		0
109.849742978	-49.0317578535		0
110.471310865	-49.1745950816		0
111.09776064	-49.3143560676		0
111.729032938	-49.4509765115		0
112.365063565	-49.5843926658		0
113.005783428	-49.7145414146		0
113.65111847	-49.8413603521		0
114.300989619	-49.9647878648		0
114.955312747	-50.0847632127		0
115.61399864	-50.2012266126		0
116.276952979	-50.3141193226		0
116.944076334	-50.4233837257		0
117.615264176	-50.5289634152		0
118.290406888	-50.6308032796		0
118.969389812	-50.728849587		0
119.652093288	-50.8230500698		0
120.33839272	-50.9133540087		0
121.02815866	-50.999712315		0
121.721256892	-51.0820776127		0
122.417548549	-51.1604043186		0
123.116890229	-51.234648721		0
123.81913414	-51.3047690556		0
124.524128252	-51.3707255805		0
125.231716462	-51.4324806471		0
125.941738782	-51.4899987692		0
126.654031533	-51.5432466885		0
127.368427556	-51.5921934368		0
128.08475644	-51.6368103946		0
128.80284475	-51.6770713461		0
129.522516282	-51.712952529		0
130.24359232	-51.7444326814		0
130.965891902	-51.771493083		0
131.689232101	-51.7941175925		0
132.413428309	-51.8122926788		0
133.138294529	-51.826007449		0
133.863643674	-51.8352536694		0
134.589287868	-51.8400257822		0
135.315038753	-51.8403209169		0
136.040707798	-51.836138896		0
136.766106604	-51.8274822351		0
137.491047214	-51.8143561383		0
138.215342419	-51.7967684872		0
138.938806063	-51.7747298256		0
139.661253337	-51.748253338		0
140.382501075	-51.7173548235		0
141.10236804	-51.6820526642		0
141.820675206	-51.6423677894		0
142.537246021	-51.5983236342		0
143.251906672	-51.5499460938		0
143.964486335	-51.497263474		0
144.674817409	-51.4403064365		0
145.382735743	-51.3791079411		0
146.088080852	-51.3137031841		0
146.790696111	-51.2441295329		0
147.490428942	-51.1704264575		0
148.187130984	-51.0926354596		0
148.88065825	-51.0107999988		0
149.570871266	-50.9249654158		0
150.257635199	-50.835178855		0
150.940819963	-50.7414891837		0
151.62030032	-50.6439469113		0
152.295955957	-50.5426041058		0
152.967671549	-50.4375143109		0
153.635336816	-50.3287324611		0
154.298846554	-50.2163147974		0
154.958100662	-50.1003187818		0
155.613004147	-49.980803013		0
156.263467122	-49.8578271416		0
156.909404791	-49.7314517862		0
157.550737416	-49.6017384501		0
158.187390284	-49.4687494391		0
158.819293649	-49.3325477801		0
159.446382675	-49.1931971419		0
160.068597367	-49.0507617561		0
160.685882486	-48.9053063411		0
161.298187468	-48.7568960268		0
161.905466322	-48.6055962818		0
162.507677534	-48.4514728426		0
163.104783953	-48.2945916447		0
163.69675268	-48.1350187565		0
164.283554947	-47.9728203146		0
164.865165992	-47.8080624627		0
165.441564934	-47.6408112921		0
166.012734642	-47.4711327854		0
166.578661596	-47.2990927621		0
167.139335759	-47.1247568275		0
167.694750432	-46.9481903243		0
168.244902122	-46.7694582862		0
168.789790399	-46.5886253947		0
169.329417757	-46.4057559391		0
169.863789478	-46.2209137781		0
170.392913489	-46.0341623052		0
170.916800233	-45.8455644159		0
171.435462526	-45.6551824782		0
171.948915429	-45.4630783053		0
172.457176114	-45.2693131311		0
172.960263738	-45.0739475883		0
173.458199318	-44.8770416883		0
173.951005609	-44.6786548045		0
174.438706985	-44.4788456572		0
174.921329322	-44.2776723006		0
175.398899894	-44.0751921127		0
175.87144726	-43.8714617866		0
176.339001168	-43.6665373238		0
176.801592451	-43.4604740294		0
177.25925294	-43.2533265094		0
177.712015371	-43.0451486689		0
178.159913307	-42.8359937123		0
92.5108233278	-42.6866840553		0
92.9625391274	-42.8925919639		0
93.4190719893	-43.0974731472		0
93.8804527212	-43.3012744158		0
94.3467112064	-43.503941904		0
94.8178763193	-43.7054210717		0
95.2939758364	-43.9056567087		0
95.7750363422	-44.1045929396		0
96.2610831323	-44.3021732313		0
96.7521401106	-44.498340402		0
97.2482296846	-44.6930366321		0
97.7493726553	-44.8862034778		0
98.2555881047	-45.0777818858		0
98.7668932795	-45.267712211		0
99.2833034721	-45.4559342363		0
99.8048318987	-45.6423871946		0
100.331489575	-45.8270097934		0
100.86328519	-46.0097402417		0
101.400224977	-46.1905162797		0
101.942312587	-46.3692752107		0
102.489548953	-46.5459539354		0
103.041932164	-46.7204889896		0
103.59945733	-46.8928165836		0
104.162116454	-47.0628726446		0
104.729898299	-47.2305928618		0
105.302788258	-47.3959127339		0
105.88076823	-47.5587676189		0
106.463816491	-47.7190927869		0
107.051907573	-47.8768234753		0
107.645012145	-48.0318949459		0
108.243096894	-48.1842425453		0
108.846124418	-48.3338017665		0
109.454053115	-48.4805083135		0
110.066837086	-48.624298168		0
110.684426039	-48.7651076576		0
111.306765197	-48.9028735266		0
111.933795224	-49.0375330078		0
112.565452146	-49.169023897		0
113.201667291	-49.2972846281		0
113.842367229	-49.42225435		0
114.487473732	-49.5438730048		0
115.136903733	-49.6620814068		0
115.790569306	-49.7768213226		0
116.448377649	-49.8880355517		0
117.110231086	-49.9956680078		0
117.776027075	-50.0996637998		0
118.445658231	-50.1999693137		0
119.119012367	-50.2965322936		0
119.795972538	-50.3893019226		0
120.47641711	-50.4782289029		0
121.160219831	-50.5632655348		0
121.84724993	-50.6443657953		0
122.537372216	-50.7214854141		0
123.230447204	-50.7945819486		0
123.926331241	-50.8636148573		0
124.624876662	-50.9285455697		0
125.325931946	-50.9893375549		0
126.029341894	-51.0459563872		0
126.734947813	-51.098369808		0
127.442587724	-51.1465477856		0
128.152096567	-51.1904625701		0
128.86330643	-51.2300887459		0
129.576046782	-51.2654032796		0
130.290144721	-51.2963855638		0
131.005425224	-51.3230174564		0
131.721711412	-51.345283316		0
132.438824821	-51.3631700321		0
133.156585674	-51.3766670503		0
133.874813168	-51.3857663938		0
134.593325754	-51.3904626783		0
135.31194143	-51.3907531228		0
136.030478028	-51.3866375554		0
136.748753507	-51.3781184132		0
137.466586243	-51.3652007378		0
138.183795317	-51.3478921652		0
138.900200801	-51.3262029108		0
139.615624041	-51.3001457496		0
140.329887936	-51.2697359911		0
141.042817201	-51.2349914495		0
141.75423864	-51.1959324093		0
142.463981396	-51.1525815868		0
143.171877196	-51.104964086		0
143.877760594	-51.0531073518		0
144.58146919	-50.9970411185		0
145.282843847	-50.9367973543		0
145.981728894	-50.8724102028		0
146.677972316	-50.8039159211		0
147.371425927	-50.7313528143		0
148.061945541	-50.6547611685		0
148.749391112	-50.5741831795		0
149.433626876	-50.4896628811		0
150.114521474	-50.4012460695		0
150.791948054	-50.3089802278		0
151.465784366	-50.2129144476		0
152.135912844	-50.1130993502		0
152.80222067	-50.0095870063		0
153.464599825	-49.9024308556		0
154.122947126	-49.7916856255		0
154.777164254	-49.6774072492		0
155.427157766	-49.5596527853		0
156.072839091	-49.4384803354		0
156.714124526	-49.3139489644		0
157.350935204	-49.1861186197		0
157.983197067	-49.0550500523		0
158.610840817	-48.9208047385		0
159.233801866	-48.7834448028		0
159.852020268	-48.6430329423		0
160.465440652	-48.4996323526		0
161.074012138	-48.3533066552		0
161.677688254	-48.2041198267		0
162.276426837	-48.0521361305		0
162.870189936	-47.8974200492		0
163.458943708	-47.7400362209		0
164.042658302	-47.5800493758		0
164.621307747	-47.4175242769		0
165.194869833	-47.2525256614		0
165.763325988	-47.0851181859		0
166.326661152	-46.9153663733		0
166.884863652	-46.7433345623		0
167.43792507	-46.5690868597		0
167.985840115	-46.3926870949		0
168.528606489	-46.2141987775		0
169.06622476	-46.0336850569		0
169.598698227	-45.8512086849		0
170.12603279	-45.6668319811		0
170.648236822	-45.4806167998		0
171.165321039	-45.2926245008		0
171.677298374	-45.1029159219		0
172.184183854	-44.9115513542		0
172.685994474	-44.7185905192		0
173.18274908	-44.5240925493		0
173.674468255	-44.3281159698		0
174.161174199	-44.1307186831		0
174.642890626	-43.9319579558		0
175.119642653	-43.7318904072		0
175.591456702	-43.5305719996		0
176.058360396	-43.3280580316		0
176.520382471	-43.1244031317		0
176.977552681	-42.9196612548		0
177.429901718	-42.7138856792		0
177.877461126	-42.5071290067		0
92.7882384873	-42.354228437		0
93.2395157646	-42.5577500234		0
93.6955345328	-42.7602419579		0
94.1563236354	-42.9616516782		0
94.6219109672	-43.1619259693		0
95.0923233924	-43.3610109668		0
95.5675866578	-43.5588521613		0
96.0477253036	-43.7553944053		0
96.5327625683	-43.9505819204		0
97.0227202915	-44.1443583079		0
97.5176188121	-44.3366665599		0
98.0174768632	-44.5274490735		0
98.5223114646	-44.7166476661		0
99.0321378113	-44.904203594		0
99.5469691598	-45.0900575719		0
100.066816712	-45.2741497959		0
100.591689497	-45.4564199677		0
101.121594251	-45.636807322		0
101.656535294	-45.8152506562		0
102.19651441	-45.991688362		0
102.741530721	-46.1660584598		0
103.291580564	-46.3382986358		0
103.846657366	-46.5083462813		0
104.406751521	-46.6761385343		0
104.971850269	-46.8416123239		0
105.541937569	-47.004704417		0
106.116993987	-47.1653514678		0
106.696996572	-47.3234900685		0
107.281918744	-47.479056804		0
107.871730183	-47.6319883077		0
108.466396722	-47.7822213198		0
109.065880239	-47.929692748		0
109.670138565	-48.0743397301		0
110.279125386	-48.2160996986		0
110.892790157	-48.3549104474		0
111.511078025	-48.4907101996		0
112.133929749	-48.6234376782		0
112.761281639	-48.753032177		0
113.393065498	-48.8794336338		0
114.029208569	-49.0025827047		0
114.6696335	-49.1224208391		0
115.314258311	-49.2388903561		0
115.962996377	-49.3519345216		0
116.615756415	-49.4614976257		0
117.272442488	-49.5675250608		0
117.932954022	-49.6699633997		0
118.597185827	-49.7687604736		0
119.265028135	-49.8638654502		0
119.936366655	-49.9552289109		0
120.611082633	-50.0428029274		0
121.289052928	-50.126541138		0
121.970150104	-50.2063988215		0
122.654242531	-50.2823329707		0
