58836.30
58874.70
58904.10
58931.10
58954.40
58972.70
58981.40
58979.20
58968.70
58948.50
58919.70
58880.10
58831.60
58775.00
58713.80
58648.00
58580.70
58513.20
58448.90
58388.70
58335.10
58288.60
58253.20
58227.60
58213.70
58209.60
58215.20
58230.80
58254.40
58285.90
58321.60
58360.20
58399.50
58437.70
58473.40
58504.30
58528.70
58544.60
58551.10
58546.50
58530.30
58501.40
58459.00
58402.70
58332.20
58247.20
58148.50
58036.50
57912.00
57777.40
57634.50
57485.40
57335.80
57188.50
57047.00
56919.50
56809.80
56721.40
56662.20
56635.80
56643.80
56689.50
56773.10
56891.60
57040.30
57212.20
57397.40
57583.10
57755.00
57896.70
57990.30
58019.30
57967.30
57817.80
57559.90
57187.00
56693.70
56082.10
55364.40
54553.80
53669.80
52743.70
51810.90
50903.30
50059.00
49319.20
48714.40
48264.10
47984.00
47879.20
47935.60
48133.30
48449.20
48848.70
49298.80
49772.70
50235.60
50663.00
51042.10
51356.00
51597.80
51767.70
51862.50
51887.20
51845.60
51741.20
51586.00
51387.90
51156.20
50899.10
50622.50
50334.00
50038.40
49742.30
49449.00
49161.50
48881.60
48611.10
48351.60
48102.80
47864.90
47636.60
47418.00
47207.90
47006.50
46811.80
46622.90
46438.80
46259.40
46083.60
45910.90
45740.20
45571.40
45404.00
45237.80
45072.10
44906.70
44741.40
44575.80
44409.90
44243.40
58456.60
58504.20
58551.80
58596.30
58632.30
58666.60
58693.80
58714.60
58722.10
58720.40
58707.20
58685.60
58654.00
58613.80
58565.60
58512.80
58457.00
58400.20
58344.90
58293.20
58247.70
58209.20
58178.60
58158.10
58147.20
58148.20
58158.10
58177.30
58203.80
58236.60
58274.80
58316.00
58358.30
58399.40
58437.50
58471.10
58498.50
58518.30
58528.20
58527.90
58514.90
58489.60
58450.60
58397.50
58330.40
58248.50
58152.60
58043.70
57922.40
57791.40
57652.90
57509.40
57365.30
57225.00
57092.70
56973.60
56874.60
56799.40
56752.40
56740.00
56762.90
56821.30
56916.60
57043.90
57196.80
57368.20
57545.30
57714.90
57863.50
57970.80
58018.60
57993.40
57876.50
57648.20
57301.80
56832.70
56230.90
55500.00
54656.80
53715.20
52693.70
51628.20
50558.10
49519.20
48554.70
47709.70
47019.60
46510.30
46202.10
46098.90
46187.50
46449.10
46852.90
47355.00
47920.90
48517.20
49105.50
49663.50
50170.50
50607.60
50969.10
51245.30
51432.10
51537.80
51565.40
51523.80
51422.40
51267.50
51070.00
50836.20
50575.90
50297.90
50008.60
49714.10
49418.00
49125.20
48837.90
48559.70
48290.70
48032.00
47783.50
47545.90
47318.90
47101.30
46892.20
46690.60
46496.10
46307.70
46124.90
45946.20
45770.90
45598.70
45429.10
45261.50
45095.10
44929.80
44765.00
44600.70
44436.40
44271.70
44106.50
58011.40
58068.30
58132.40
58197.20
58261.70
58317.60
58367.30
58410.70
58445.60
58469.50
58480.70
58480.50
58469.10
58449.30
58420.40
58384.80
58344.00
58301.20
58257.90
58217.00
58179.60
58149.30
58126.00
58111.40
58105.20
58108.20
58120.50
58141.60
58170.10
58204.40
58242.90
58284.40
58327.50
58369.70
58409.80
58445.00
58474.30
58496.40
58509.70
58513.10
58505.60
58484.70
58451.10
58403.00
58340.40
58264.30
58173.60
58070.50
57955.60
57830.70
57699.40
57563.90
57428.40
57298.60
57177.70
57071.40
56986.00
56924.70
56892.40
56892.70
56927.30
56995.80
57096.70
57225.70
57375.40
57536.40
57696.40
57840.20
57952.60
58015.50
58008.40
57915.60
57721.00
57406.10
56961.30
56381.70
55662.20
54806.80
53829.30
52746.10
51581.40
50372.30
49156.30
47976.80
46884.10
45926.50
45143.50
44569.80
44229.20
44125.70
44246.00
44569.20
45058.90
45670.10
46364.60
47097.20
47829.50
48535.20
49181.00
49748.60
50232.00
50619.40
50913.10
51115.40
51228.10
51261.50
51219.50
51112.50
50953.40
50750.80
50515.70
50254.60
49975.80
49685.40
49389.90
49094.50
48802.50
48516.60
48238.50
47970.70
47712.90
47466.40
47229.70
47003.10
