0 0.0
-1000000 9.3
-2000000 22.7
-3000000 39.7
-4000000 54.5
-5000000 60.9
-6000000 64.9
-7000000 71.1
-8000000 73.3
-9000000 75.6
-10000000 78.9
-11000000 84.4
-12000000 89.2
-13000000 99.8
-14000000 114.1
-15000000 121.4
-16000000 118.6
-17000000 110.4
-18000000 107.3
-19000000 108.5
-20000000 111.7
-21000000 114.8
-22000000 114.4
-23000000 114.5
-24000000 119.5
-25000000 123.8
-26000000 120.8
-27000000 115.5
-28000000 114.2
-29000000 115.5
-30000000 113.5
-31000000 110.8
-32000000 110.1
-33000000 114.9
-34000000 119.6
-35000000 122.8
-36000000 121.9
-37000000 121.9
-38000000 125.5
-39000000 131.4
-40000000 134.7
-41000000 135.6
-42000000 136.2
-43000000 139.4
-44000000 144.9
-45000000 147.0
-46000000 147.7
-47000000 150.6
-48000000 156.1
-49000000 161.5
-50000000 164.2
-51000000 165.8
-52000000 167.1
-53000000 169.9
-54000000 174.4
-55000000 170.6
-56000000 165.0
-57000000 164.7
-58000000 173.4
-59000000 179.0
-60000000 184.1
-61000000 190.9
-62000000 197.4
-63000000 203.1
-64000000 207.5
-65000000 212.0
-66000000 217.2
-67000000 217.3
-68000000 214.5
-69000000 212.7
-70000000 215.9
-71000000 218.3
-72000000 219.9
-73000000 221.1
-74000000 222.9
-75000000 225.3
-76000000 226.3
-77000000 226.5
-78000000 228.8
-79000000 230.5
-80000000 229.5
-81000000 227.4
-82000000 223.4
-83000000 219.9
-84000000 220.4
-85000000 216.4
-86000000 207.4
-87000000 202.2
-88000000 205.7
-89000000 209.0
-90000000 205.3
-91000000 200.5
-92000000 197.7
-93000000 202.7
-94000000 206.9
-95000000 210.9
-96000000 214.0
-97000000 219.0
-98000000 223.8
-99000000 225.7
-100000000 224.3
-101000000 224.8
-102000000 227.5
-103000000 230.9
-104000000 233.6
-105000000 236.7
-106000000 241.1
-107000000 246.2
-108000000 249.8
-109000000 253.2
-110000000 255.2
-111000000 255.8
-112000000 256.7
-113000000 260.6
-114000000 265.1
-115000000 268.3
-116000000 269.7
-117000000 270.5
-118000000 266.6
-119000000 262.7
-120000000 251.5
-121000000 237.2
-122000000 220.7
-123000000 209.7
-124000000 197.6
-125000000 185.3
-126000000 172.5
-127000000 158.6
-128000000 143.1
-129000000 128.4
-130000000 115.8
-131000000 105.5
-132000000 97.9
-133000000 91.2
-134000000 83.4
-135000000 72.0
-136000000 60.4
-137000000 49.8
-138000000 43.4
-139000000 39.0
-140000000 33.1
-141000000 29.4
-142000000 25.8
-143000000 22.1
-144000000 18.4
-145000000 14.7
-146000000 11.0
-147000000 7.4
-148000000 3.7
-149000000 0.0
