0.5	5e-07	0.5814376905123394	0.9761983846637093	-14935.365521387479	53.985318320407664	17.6613174119796
0.5	6e-07	0.46052247576162614	1.0574762265991087	-14920.534087309781	53.76854926706193	17.58733062144865
0.5	7.000000000000001e-07	0.4765946463237008	0.9585798017609357	-14930.071178338796	53.960231946432444	17.617748085693233
0.5	8.000000000000001e-07	0.44095157152378656	1.062287905021396	-14897.789605518721	53.621938202528575	17.414469077664332
0.5	9.000000000000001e-07	0.49903505159078404	1.0522154052341646	-14932.118085040009	53.91960471078394	17.65103904614556
0.5	1.0000000000000002e-06	0.46095881270968253	1.0222487396082671	-14922.677107070398	53.93891344263106	17.552620498024677
0.5	1.1e-06	0.5808168358503623	0.9510535635706658	-14905.006662087617	53.702140772603485	17.45816444212454
0.5	1.2000000000000002e-06	0.4506728268691909	0.9387571465014993	-14932.060444145802	54.080447259052434	17.597980179392707
0.5	1.3000000000000003e-06	0.5589082460852489	0.9607980529964836	-14924.732060585904	53.88271784813292	17.590953165275845
0.5	1.4000000000000001e-06	0.49221084745514143	1.0257138280654685	-14950.946673884437	54.11146374233488	17.772989440464666
0.65	5e-07	0.5262067386475544	1.0077159119903452	-14904.831305430916	53.98484932500945	17.36505126166445
0.65	6e-07	0.48212372514485546	0.9514316752280038	-14925.656453435864	54.06266623730372	17.54138754641497
0.65	7.000000000000001e-07	0.49418200494381603	1.0453712638767885	-14898.528317519813	53.77215526910768	17.372932793747044
0.65	8.000000000000001e-07	0.528848508491703	1.061054456097048	-14891.409010225565	53.808817342869496	17.292717096673844
0.65	9.000000000000001e-07	0.5098655562329509	1.0688558079946326	-14920.170318543704	54.125407364742166	17.467851661412297
0.65	1.0000000000000002e-06	0.5246824254959801	0.8642978713302697	-14897.808534585947	53.89715980130542	17.325725258744477
0.65	1.1e-06	0.4616724433933007	0.9897171419038295	-14894.418909442727	53.79623172237342	17.32564574524356
0.65	1.2000000000000002e-06	0.515893801864877	0.8963073637875154	-14920.650392421154	54.127394487529294	17.471859310974388
